player_name,team_abbreviation,points,rebounds,assists,net_rating,season
2944,Tim Thomas,MIL,13.3,4.9,1.3,-0.4,2002-03
2945,Tito Maddox,HOU,1.2,0.8,0.6,-5.3,2002-03
2946,Todd MacCulloch,PHI,7.1,4.7,0.5,-4.4,2002-03
2947,Tom Gugliotta,PHX,4.8,3.7,1.1,-8.3,2002-03
2948,Toni Kukoc,MIL,11.6,4.2,3.7,7.9,2002-03
2949,Tony Battie,BOS,7.3,6.5,0.7,5.4,2002-03
2950,Tony Delk,BOS,9.8,3.5,2.2,-0.7,2002-03
2951,Tony Massenburg,UTA,4.7,2.7,0.3,-5.0,2002-03
2952,Tony Parker,SAS,15.5,2.6,5.3,8.9,2002-03
2953,Tracy McGrady,ORL,32.1,6.5,5.5,3.5,2002-03
2954,Tracy Murray,LAL,2.0,0.7,0.4,-15.9,2002-03
2955,Travis Best,MIA,8.4,2.0,3.5,-7.4,2002-03
2956,Travis Knight,NYK,1.9,1.9,0.4,-3.4,2002-03
2957,Trenton Hassell,CHI,4.2,3.1,1.8,-10.2,2002-03
2958,Randy Brown,PHX,1.3,0.8,1.1,-1.2,2002-03
2959,Steve Kerr,SAS,4.0,0.8,0.9,1.7,2002-03
2960,Rafer Alston,TOR,7.8,2.3,4.1,-7.4,2002-03
2961,LaPhonso Ellis,MIA,5.0,2.9,0.3,0.8,2002-03
2962,Larry Hughes,WAS,12.8,4.6,3.1,-0.9,2002-03
2963,Latrell Sprewell,NYK,16.4,3.9,4.5,-2.8,2002-03
2964,Lavor Postell,NYK,3.6,0.3,0.3,-0.1,2002-03
2965,Lawrence Funderburke,SAC,2.7,2.0,0.3,-1.6,2002-03
2966,Lee Nailon,NYK,5.5,1.8,0.7,-5.6,2002-03
2967,Lindsey Hunter,TOR,9.7,2.0,2.4,-13.2,2002-03
2968,Lonny Baxter,CHI,4.8,3.0,0.3,-4.0,2002-03
2969,Loren Woods,MIN,2.1,2.5,0.5,0.9,2002-03
2970,Lorenzen Wright,MEM,11.4,7.5,1.1,-5.5,2002-03
2971,Lucious Harris,NJN,10.3,3.0,2.0,2.8,2002-03
2972,Maceo Baston,TOR,2.5,1.4,0.0,-14.9,2002-03
2973,Malik Allen,MIA,9.6,5.3,0.7,-8.3,2002-03
2974,Malik Rose,SAS,10.4,6.4,1.6,6.3,2002-03
2975,Mamadou N'diaye,TOR,5.5,3.7,0.3,-3.2,2002-03
2976,Manu Ginobili,SAS,7.6,2.3,2.0,6.8,2002-03
2977,Marc Jackson,MIN,5.5,2.9,0.5,2.9,2002-03
2978,Marcus Camby,DEN,7.6,7.2,1.6,-12.6,2002-03
2979,Marcus Fizer,CHI,11.7,5.7,1.3,-4.0,2002-03
2980,Marcus Haislip,MIL,4.1,1.4,0.2,-3.8,2002-03
2981,Mark Blount,BOS,5.0,3.8,0.7,-11.4,2002-03
2982,Mark Bryant,BOS,0.8,1.3,0.3,-9.6,2002-03
2983,Mark Jackson,UTA,4.7,2.1,4.6,-0.4,2002-03
2984,Kwame Brown,WAS,7.4,5.3,0.7,-2.6,2002-03
2985,Mark Madsen,LAL,3.2,2.9,0.7,0.6,2002-03
2986,Kurt Thomas,NYK,14.0,7.9,2.0,-1.1,2002-03
2987,Kirk Haston,NOH,0.5,0.6,0.3,-23.0,2002-03
2988,Juaquin Hawkins,HOU,2.3,1.3,0.8,2.0,2002-03
2989,Juan Dixon,WAS,6.4,1.7,1.0,-2.4,2002-03
2990,Raja Bell,DAL,3.1,1.9,0.8,4.3,2002-03
2991,Jumaine Jones,CLE,9.8,5.1,1.4,-9.8,2002-03
2992,Junior Harrington,DEN,5.1,3.0,3.4,-8.8,2002-03
2993,Juwan Howard,DEN,18.4,7.6,3.0,-11.2,2002-03
2994,Kareem Rush,LAL,3.0,1.2,0.9,-3.5,2002-03
2995,Karl Malone,UTA,20.6,7.8,4.7,3.0,2002-03
2996,Kedrick Brown,BOS,2.8,2.7,0.4,-3.9,2002-03
2997,Keith Van Horn,PHI,15.9,7.1,1.3,1.9,2002-03
2998,Kelvin Cato,HOU,4.5,5.9,0.3,0.1,2002-03
2999,Ken Johnson,MIA,2.0,2.0,0.0,-5.9,2002-03
3000,Kendall Gill,MIN,8.7,3.0,1.9,0.7,2002-03
3001,Kenny Anderson,NOH,6.1,2.2,3.2,-2.3,2002-03
3002,Kenny Satterfield,PHI,3.4,1.1,1.7,-10.4,2002-03
3003,Kenny Thomas,PHI,10.1,8.0,1.7,2.3,2002-03
3004,Kenyon Martin,NJN,16.7,8.3,2.4,7.3,2002-03
3005,Keon Clark,SAC,6.7,5.6,1.0,6.2,2002-03
3006,Kerry Kittles,NJN,13.0,3.9,2.6,5.4,2002-03
3007,Kevin Garnett,MIN,23.0,13.4,6.0,6.8,2002-03
3008,Kevin Ollie,SEA,6.5,2.2,3.5,5.2,2002-03
3009,Kevin Willis,SAS,4.2,3.2,0.3,-6.0,2002-03
3010,Keyon Dooling,LAC,6.4,1.3,1.6,-6.1,2002-03
3011,Kobe Bryant,LAL,30.0,6.9,5.9,3.7,2002-03
3012,Mark Strickland,DAL,1.0,1.8,0.0,-19.2,2002-03
3013,Lamar Odom,LAC,14.6,6.7,3.6,-6.7,2002-03
3014,Marko Jaric,LAC,7.4,2.4,2.9,1.4,2002-03
3015,Morris Peterson,TOR,14.1,4.4,2.3,-6.0,2002-03
3016,Nate Huffman,TOR,3.3,3.3,0.7,0.7,2002-03
3017,Nazr Mohammed,ATL,4.6,3.7,0.2,-12.3,2002-03
3018,Nene,DEN,10.5,6.1,1.9,-7.0,2002-03
3019,Nick Van Exel,DAL,12.5,2.8,4.3,6.0,2002-03
3020,Nikoloz Tskitishvili,DEN,3.9,2.2,1.1,-9.8,2002-03
3021,Olumide Oyedeji,ORL,1.0,1.9,0.2,-7.9,2002-03
3022,Oscar Torres,GSW,3.1,0.7,0.2,7.1,2002-03
3023,Othella Harrington,NYK,7.7,6.4,0.8,-1.6,2002-03
3024,Pat Burke,ORL,4.3,2.4,0.4,-11.9,2002-03
3025,Pat Garrity,ORL,10.7,3.8,1.5,2.2,2002-03
3026,Pau Gasol,MEM,19.0,8.8,2.8,-2.6,2002-03
3027,Paul Pierce,BOS,25.9,7.3,4.4,2.7,2002-03
3028,Paul Shirley,ATL,0.0,0.5,0.0,66.5,2002-03
3029,Peja Stojakovic,SAC,19.2,5.5,2.0,8.2,2002-03
3030,Pepe Sanchez,DET,0.0,0.7,0.9,1.2,2002-03
3031,Popeye Jones,DAL,2.0,2.3,0.3,-8.8,2002-03
3032,Predrag Drobnjak,SEA,9.4,3.9,1.0,-3.0,2002-03
3033,Predrag Savovic,DEN,3.1,0.9,0.8,-9.8,2002-03
3034,Primoz Brezec,IND,1.9,1.0,0.2,11.5,2002-03
3035,Quentin Richardson,LAC,9.4,4.8,0.9,-5.9,2002-03
3036,Qyntel Woods,POR,2.4,1.0,0.2,-8.6,2002-03
3037,Raef LaFrentz,DAL,9.3,4.8,0.8,7.7,2002-03
3038,Moochie Norris,HOU,4.4,1.9,2.4,-0.1,2002-03
3039,Monty Williams,PHI,4.4,2.1,1.2,8.6,2002-03
3040,P.J. Brown,NOH,10.7,9.0,1.9,2.4,2002-03
3041,Mikki Moore,ATL,2.3,1.0,0.4,-18.0,2002-03
3042,Mateen Cleaves,SAC,1.3,0.7,0.8,1.1,2002-03
3043,Matt Harpring,UTA,17.6,6.6,1.7,5.2,2002-03
3044,Matt Maloney,ATL,1.7,0.5,1.2,11.9,2002-03
3045,Milt Palacio,CLE,5.0,2.9,3.2,-11.5,2002-03
3046,Maurice Taylor,HOU,8.4,3.6,1.0,-0.1,2002-03
3047,Mehmet Okur,DET,6.9,4.7,1.0,4.3,2002-03
3048,Melvin Ely,LAC,4.5,3.3,0.3,3.4,2002-03
3049,Mengke Bateer,SAS,0.8,0.8,0.3,-18.5,2002-03
3050,Metta World Peace,IND,15.5,5.2,2.9,7.6,2002-03
3051,Michael Curry,DET,3.0,1.6,1.3,-1.2,2002-03
3052,Michael Dickerson,MEM,4.8,1.0,1.3,-6.9,2002-03
3053,Michael Doleac,NYK,4.4,2.9,0.6,-5.3,2002-03
3054,Michael Bradley,TOR,5.0,6.1,1.0,-8.9,2002-03
3055,Michael Jordan,WAS,20.0,6.1,3.8,0.0,2002-03
3056,Mike Wilks,MIN,3.2,1.5,2.0,-1.5,2002-03
3057,Mike Miller,MEM,15.6,5.2,2.6,2.2,2002-03
3058,Michael Finley,DAL,19.3,5.8,3.0,12.6,2002-03
3059,Mike Dunleavy,GSW,5.7,2.6,1.3,2.5,2002-03
3060,Mike Bibby,SAC,15.9,2.7,5.2,8.6,2002-03
3061,Mike James,MIA,7.8,1.9,3.2,-3.0,2002-03
3062,Michael Stewart,CLE,0.8,1.2,0.1,-12.0,2002-03
3063,Michael Redd,MIL,15.1,4.5,1.4,2.6,2002-03
3064,Michael Olowokandi,LAC,12.3,9.1,1.3,-4.8,2002-03
3065,Mike Batiste,MEM,6.4,3.4,0.7,-6.2,2002-03
3066,Mikki Moore,UTA,4.1,2.6,0.6,-3.0,2003-04
3067,Michael Sweetney,NYK,4.3,3.7,0.3,3.2,2003-04
3068,Milt Palacio,TOR,4.4,1.7,3.1,-7.2,2003-04
3069,Mike Wilks,HOU,1.9,0.6,0.7,6.1,2003-04
3070,Mike Miller,MEM,11.1,3.3,3.6,3.5,2003-04
3071,Mike James,DET,9.3,2.9,4.2,2.5,2003-04
3072,Mike Dunleavy,GSW,11.7,5.9,2.9,-3.9,2003-04
3073,Mitchell Butler,WAS,3.3,1.7,0.8,1.7,2003-04
3074,Mike Bibby,SAC,18.4,3.4,5.4,5.5,2003-04
3075,Mickael Pietrus,GSW,5.3,2.2,0.5,6.4,2003-04
3076,Michael Stewart,BOS,0.5,1.2,0.0,-15.9,2003-04
3077,Melvin Ely,LAC,3.7,2.4,0.5,-1.0,2003-04
3078,Michael Redd,MIL,21.7,5.0,2.3,-1.3,2003-04
3079,Michael Olowokandi,MIN,6.5,5.7,0.6,10.3,2003-04
3080,Michael Finley,DAL,18.6,4.5,2.9,5.2,2003-04
3081,Michael Doleac,DEN,4.5,3.7,0.6,-4.8,2003-04
3082,Michael Curry,TOR,2.9,1.2,0.8,-6.0,2003-04
3083,Michael Bradley,ATL,0.9,1.4,0.1,-7.5,2003-04
3084,Metta World Peace,IND,18.3,5.3,3.7,8.4,2003-04
3085,Mengke Bateer,TOR,1.1,1.1,0.1,-9.8,2003-04
3086,Mehmet Okur,DET,9.6,5.9,1.0,7.8,2003-04
3087,Mo Williams,UTA,5.0,1.3,1.3,-6.6,2003-04
3088,Maurice Taylor,HOU,11.5,5.1,1.4,-1.3,2003-04
3089,Michael Ruffin,UTA,2.2,5.0,1.0,-5.7,2003-04
3090,Moochie Norris,NYK,3.5,1.0,1.8,-1.9,2003-04
3091,Qyntel Woods,POR,3.6,2.2,0.7,-7.1,2003-04
3092,Nazr Mohammed,NYK,7.4,5.9,0.5,-6.4,2003-04
3093,Maurice Carter,NOH,4.2,1.1,0.4,1.8,2003-04
3094,Raef LaFrentz,BOS,7.8,4.6,1.4,10.7,2003-04
3095,Rafer Alston,MIA,10.2,2.8,4.5,1.3,2003-04
3096,Quincy Lewis,MIN,1.1,0.5,0.1,-28.4,2003-04
3097,Quentin Richardson,LAC,17.2,6.4,2.1,-4.8,2003-04
3098,Primoz Brezec,IND,1.6,0.8,0.2,-10.8,2003-04
3099,Predrag Drobnjak,LAC,6.3,3.2,0.6,-13.3,2003-04
3100,Popeye Jones,GSW,0.0,0.2,0.0,-34.0,2003-04
3101,Peja Stojakovic,SAC,24.2,6.3,2.1,6.1,2003-04
3102,Paul Shirley,CHI,3.0,2.3,0.6,-13.8,2003-04
3103,Paul Pierce,BOS,23.0,6.5,5.1,-0.1,2003-04
3104,Paul Grant,UTA,2.5,1.7,0.3,-14.5,2003-04
3105,Pau Gasol,MEM,17.7,7.7,2.5,2.3,2003-04
3106,Pat Garrity,ORL,1.0,0.0,0.5,-38.7,2003-04
3107,P.J. Brown,NOH,10.5,8.6,1.9,1.4,2003-04
3108,Othella Harrington,NYK,4.6,3.2,0.5,-4.4,2003-04
3109,Omar Cook,POR,0.8,0.4,1.4,-8.5,2003-04
3110,Oliver Miller,MIN,2.5,2.7,0.8,0.6,2003-04
3111,Olden Polynice,LAC,0.0,1.0,0.5,1.8,2003-04
3112,Nikoloz Tskitishvili,DEN,2.7,1.6,0.3,-6.6,2003-04
3113,Nick Van Exel,GSW,12.6,2.7,5.3,-7.1,2003-04
3114,Nene,DEN,11.8,6.5,2.2,4.9,2003-04
3115,Ndudi Ebi,MIN,0.8,0.2,0.2,-12.8,2003-04
3116,Morris Peterson,TOR,8.3,3.2,1.4,-1.5,2003-04
3117,Matt Harpring,UTA,16.2,8.0,2.0,1.1,2003-04
3118,Kendall Gill,CHI,9.6,3.4,1.6,-9.8,2003-04
3119,Matt Barnes,LAC,4.5,4.0,1.3,-13.4,2003-04
3120,LeBron James,CLE,20.9,5.5,5.9,-2.6,2003-04
3121,Latrell Sprewell,MIN,16.8,3.8,3.5,7.7,2003-04
3122,Larry Hughes,WAS,18.8,5.3,2.4,-5.5,2003-04
3123,Lamond Murray,TOR,6.0,2.7,0.8,-8.9,2003-04
3124,Lamar Odom,MIA,17.1,9.7,4.1,0.5,2003-04
3125,Kyle Korver,PHI,4.5,1.5,0.5,-1.9,2003-04
3126,Kwame Brown,WAS,10.9,7.4,1.5,-4.2,2003-04
3127,Kurt Thomas,NYK,11.1,8.3,1.9,-0.4,2003-04
3128,Kobe Bryant,LAL,24.0,5.5,5.1,6.2,2003-04
3129,Kirk Penney,MIA,1.5,0.5,0.5,-9.0,2003-04
3130,Kirk Hinrich,CHI,12.0,3.4,6.8,-4.6,2003-04
3131,Leandro Barbosa,PHX,7.9,1.8,2.4,-4.0,2003-04
3132,Keyon Dooling,LAC,6.2,1.4,2.2,-8.4,2003-04
3133,Kevin Ollie,CLE,4.2,2.1,2.9,-0.9,2003-04
3134,Kevin Garnett,MIN,24.2,13.9,5.0,10.4,2003-04
3135,Kerry Kittles,NJN,13.1,4.0,2.5,4.5,2003-04
3136,Keon Clark,UTA,2.0,3.5,0.5,24.6,2003-04
3137,Kenyon Martin,NJN,16.7,9.5,2.5,5.1,2003-04
3138,Kenny Thomas,PHI,13.6,10.1,1.5,-3.3,2003-04
3139,Kenny Anderson,IND,6.0,1.8,2.8,2.9,2003-04
3140,Kendrick Perkins,BOS,2.2,1.4,0.3,21.3,2003-04
3141,Kelvin Cato,HOU,6.1,6.8,1.0,3.1,2003-04
3142,Keith Van Horn,MIL,16.1,7.0,1.7,0.4,2003-04
3143,Raja Bell,UTA,11.2,2.9,1.3,-3.1,2003-04
3144,Kevin Willis,SAS,3.4,2.0,0.2,-0.9,2003-04
3145,Matt Carroll,SAS,1.2,0.4,0.1,-13.7,2003-04
3146,Lee Nailon,CLE,6.0,2.5,0.7,-14.7,2003-04
3147,Lindsey Hunter,DET,3.5,2.0,2.6,10.3,2003-04
3148,Mateen Cleaves,CLE,3.8,1.8,4.8,-11.5,2003-04
3149,Marquis Daniels,DAL,8.5,2.6,2.1,2.5,2003-04
3150,Marko Jaric,LAC,8.5,3.0,4.8,-4.6,2003-04
3151,Mark Pope,DEN,0.5,0.8,0.0,-51.9,2003-04
3152,Mark Madsen,MIN,3.6,3.8,0.4,6.8,2003-04
3153,Mark Jackson,HOU,2.5,1.7,2.8,-0.2,2003-04
3154,Mark Blount,BOS,10.3,7.2,0.9,0.4,2003-04
3155,Marcus Haislip,MIL,3.0,1.7,0.1,2.2,2003-04
3156,Marcus Fizer,CHI,7.8,4.4,0.9,-6.5,2003-04
3157,Marcus Camby,DEN,8.6,10.1,1.8,1.8,2003-04
3158,Marcus Banks,BOS,5.9,1.6,2.2,-2.8,2003-04
3159,Leon Smith,SEA,2.0,2.0,0.0,16.7,2003-04
3160,Marc Jackson,PHI,9.4,5.7,0.8,-4.1,2003-04
3161,Mamadou N'diaye,ATL,3.5,4.0,0.0,-3.2,2003-04
3162,Malik Rose,SAS,7.9,4.8,1.0,5.3,2003-04
3163,Malik Allen,MIA,4.2,2.6,0.4,-3.6,2003-04
3164,Maciej Lampe,PHX,4.6,2.1,0.4,-11.8,2003-04
3165,Luke Walton,LAL,2.4,1.8,1.6,1.4,2003-04
3166,Luke Ridnour,SEA,5.5,1.6,2.4,-7.1,2003-04
3167,Lucious Harris,NJN,6.9,2.0,2.0,3.0,2003-04
3168,Lorenzen Wright,MEM,9.4,6.8,1.1,0.8,2003-04
3169,Loren Woods,MIA,3.2,3.5,0.3,-3.8,2003-04
3170,Lonny Baxter,WAS,4.0,3.0,0.3,-7.1,2003-04
3171,Linton Johnson,CHI,4.2,4.5,0.7,-10.3,2003-04
3172,Manu Ginobili,SAS,12.8,4.5,3.8,8.7,2003-04
3173,Randy Livingston,LAC,2.0,1.8,1.0,-29.2,2003-04
3174,Zarko Cabarkapa,PHX,4.1,2.0,0.8,-11.7,2003-04
3175,Rasheed Wallace,DET,16.0,6.8,2.3,3.9,2003-04
3176,Tremaine Fowlkes,DET,1.2,1.5,0.4,-6.0,2003-04
3177,Travis Outlaw,POR,1.0,0.5,0.1,-61.0,2003-04
3178,Travis Hansen,ATL,3.0,1.7,0.5,-0.9,2003-04
3179,Travis Best,DAL,2.8,1.1,1.8,9.1,2003-04
3180,Tracy Murray,POR,1.1,0.7,0.1,-10.9,2003-04
3181,Tracy McGrady,ORL,28.0,6.0,5.5,-7.1,2003-04
3182,Torraye Braggs,WAS,2.7,2.6,0.5,9.1,2003-04
3183,Tony Parker,SAS,14.7,3.2,5.5,8.4,2003-04
3184,Tony Massenburg,SAC,4.3,3.2,0.5,-8.5,2003-04
3185,Tony Delk,DAL,6.0,1.8,0.8,-2.9,2003-04
3186,Tony Battie,CLE,5.6,4.9,0.8,-2.7,2003-04
3187,Trenton Hassell,MIN,5.0,3.2,1.6,7.7,2003-04
3188,Toni Kukoc,MIL,8.4,3.7,2.7,1.3,2003-04
3189,Tim Thomas,NYK,14.7,4.8,1.9,0.7,2003-04
3190,Tim Duncan,SAS,22.3,12.4,3.1,11.3,2003-04
3191,Tierre Brown,NOH,2.0,0.3,0.7,-66.7,2003-04
3192,Theron Smith,MEM,2.2,2.1,0.4,0.7,2003-04
3193,Theo Ratliff,POR,7.9,7.2,0.8,-0.4,2003-04
3194,Tayshaun Prince,DET,10.3,4.8,2.3,7.3,2003-04
3195,Tamar Slay,NJN,2.4,1.1,0.6,-14.2,2003-04
3196,T.J. Ford,MIL,7.1,3.2,6.5,-0.2,2003-04
3197,Stromile Swift,MEM,9.4,4.9,0.5,2.5,2003-04
3198,Steven Smith,NOH,5.0,1.1,0.8,-3.7,2003-04
3199,Steven Hunter,ORL,3.2,2.9,0.2,-12.6,2003-04
3200,Tom Gugliotta,UTA,2.9,3.4,1.1,-7.9,2003-04
3201,Steve Nash,DAL,14.5,3.0,8.8,4.7,2003-04
3202,Troy Bell,MEM,1.8,0.7,0.7,8.0,2003-04
3203,Troy Murphy,GSW,10.0,6.2,0.7,-2.6,2003-04
3204,Zydrunas Ilgauskas,CLE,15.3,8.1,1.3,-3.7,2003-04
3205,Zoran Planinic,NJN,3.1,1.1,1.4,-9.4,2003-04
3206,Zendon Hamilton,PHI,3.8,3.2,0.3,-7.4,2003-04
3207,Zeljko Rebraca,ATL,3.8,2.4,0.3,-8.7,2003-04
3208,Zaza Pachulia,ORL,3.3,2.9,0.2,-6.2,2003-04
3209,Keith McLeod,MIN,2.7,1.0,1.8,-6.4,2003-04
3210,Zach Randolph,POR,20.1,10.5,2.0,-1.6,2003-04
3211,Yao Ming,HOU,17.5,9.0,1.5,3.6,2003-04
3212,Willie Green,PHI,6.9,1.2,1.0,-4.0,2003-04
3213,Wesley Person,ATL,5.8,2.0,1.1,-8.0,2003-04
3214,Wang Zhi-zhi,MIA,2.9,1.1,0.1,6.8,2003-04
3215,Troy Hudson,MIN,7.5,1.2,2.4,-4.7,2003-04
3216,Walter McCarty,BOS,7.9,3.1,1.6,-1.1,2003-04
3217,Voshon Lenard,DEN,14.2,2.7,2.1,1.0,2003-04
3218,Vladimir Stepania,POR,2.6,3.0,0.5,5.2,2003-04
3219,Vladimir Radmanovic,SEA,12.0,5.3,1.8,0.3,2003-04
3220,Vlade Divac,SAC,9.9,5.7,5.3,7.1,2003-04
3221,Vitaly Potapenko,SEA,7.1,4.4,0.8,-3.5,2003-04
3222,Vince Carter,TOR,22.5,4.8,4.8,0.4,2003-04
3223,Vin Baker,NYK,9.8,5.2,1.2,-1.7,2003-04
3224,Udonis Haslem,MIA,7.3,6.3,0.7,0.0,2003-04
3225,Tyson Chandler,CHI,6.1,7.7,0.7,-9.4,2003-04
3226,Tyronn Lue,ORL,10.5,2.5,4.2,-10.2,2003-04
3227,Tyrone Hill,MIA,1.8,1.6,0.0,-27.9,2003-04
3228,Wally Szczerbiak,MIN,10.2,3.1,1.2,9.1,2003-04
3229,Rashard Lewis,SEA,17.8,6.5,2.2,-0.2,2003-04
3230,Steve Francis,HOU,16.6,5.5,6.2,3.0,2003-04
3231,Stephon Marbury,NYK,20.2,3.2,8.9,-0.9,2003-04
3232,Ronald Dupree,CHI,6.2,3.6,1.2,-6.6,2003-04
3233,Ron Mercer,SAS,5.0,1.3,0.6,-1.0,2003-04
3234,Roger Mason Jr.,TOR,3.7,1.2,1.0,-9.6,2003-04
3235,Rodney White,DEN,7.5,2.3,0.8,0.6,2003-04
3236,Rodney Rogers,NJN,7.8,4.4,2.0,2.6,2003-04
3237,Rodney Buford,SAC,1.9,0.7,0.3,-26.2,2003-04
3238,Rod Strickland,TOR,6.3,2.5,4.0,-6.6,2003-04
3239,Robert Traylor,NOH,5.1,3.7,0.6,1.4,2003-04
3240,Robert Pack,NJN,1.9,0.7,1.0,-16.0,2003-04
3241,Robert Horry,SAS,4.8,3.4,1.2,8.4,2003-04
3242,Robert Archibald,TOR,1.0,1.6,0.4,-2.4,2003-04
3243,Ruben Boumtje-Boumtje,POR,0.4,0.1,0.1,-46.1,2003-04
3244,Ricky Davis,BOS,14.4,4.5,3.3,-2.9,2003-04
3245,Rick Brunson,CHI,3.0,0.9,2.1,-8.1,2003-04
3246,Richie Frahm,SEA,3.4,1.0,0.4,7.2,2003-04
3247,Richard Jefferson,NJN,18.5,5.7,3.8,4.8,2003-04
3248,Richard Hamilton,DET,17.6,3.6,4.0,6.9,2003-04
3249,Reggie Miller,IND,10.0,2.4,3.1,10.2,2003-04
3250,Reggie Evans,SEA,2.9,5.4,0.4,-3.6,2003-04
3251,Reece Gaines,ORL,1.8,1.0,1.1,-3.0,2003-04
3252,Ray Allen,SEA,23.0,5.1,4.8,1.5,2003-04
3253,Raul Lopez,UTA,7.0,1.9,3.7,-2.2,2003-04
3254,Rasual Butler,MIA,6.8,1.4,0.5,3.4,2003-04
3255,Rasho Nesterovic,SAS,8.7,7.7,1.4,6.7,2003-04
3256,Rick Fox,LAL,4.8,2.7,2.6,5.2,2003-04
3257,Steve Blake,WAS,5.9,1.6,2.8,-4.4,2003-04
3258,Ruben Patterson,POR,6.9,3.7,1.9,-0.6,2003-04
3259,Ryan Bowen,DEN,0.9,1.7,0.3,0.0,2003-04
3260,Stephen Jackson,ATL,18.1,4.6,3.1,-3.8,2003-04
3261,Stacey Augmon,NOH,5.8,2.5,1.2,-0.9,2003-04
3262,Speedy Claxton,GSW,10.6,2.6,4.5,3.0,2003-04
3263,Slavko Vranes,POR,0.0,0.0,0.0,-10.0,2003-04
3264,Slava Medvedenko,LAL,8.3,5.0,0.8,-0.8,2003-04
3265,Shawn Marion,PHX,19.0,9.3,2.7,-2.9,2003-04
3266,Shawn Bradley,DAL,3.3,2.6,0.3,5.1,2003-04
3267,Shareef Abdur-Rahim,POR,16.3,7.5,2.0,-2.2,2003-04
3268,Shaquille O'Neal,LAL,21.5,11.5,2.9,8.3,2003-04
3269,Shane Heal,SAS,3.7,0.7,0.8,11.9,2003-04
3270,Shane Battier,MEM,8.5,3.8,1.3,4.2,2003-04
3271,Rusty LaRue,GSW,1.0,0.8,0.5,-40.5,2003-04
3272,Shandon Anderson,NYK,7.9,2.8,1.5,-4.3,2003-04
3273,Sean Rooks,ORL,2.6,1.8,0.5,-4.9,2003-04
3274,Sean Lampley,GSW,3.4,1.1,0.2,21.8,2003-04
3275,Scottie Pippen,CHI,5.9,3.0,2.2,-22.0,2003-04
3276,Scott Williams,DAL,4.6,3.1,0.4,3.5,2003-04
3277,Scott Padgett,HOU,3.4,2.4,0.4,5.5,2003-04
3278,Scot Pollard,IND,1.7,2.7,0.2,-6.9,2003-04
3279,Sasha Pavlovic,UTA,4.8,2.0,0.8,-4.9,2003-04
3280,Samuel Dalembert,PHI,8.0,7.6,0.3,-1.2,2003-04
3281,Samaki Walker,MIA,3.2,3.4,0.2,-3.1,2003-04
3282,Sam Cassell,MIN,19.8,3.3,7.3,10.2,2003-04
3283,Ryan Humphrey,MEM,1.0,1.5,0.5,94.8,2003-04
3284,Shammond Williams,NOH,4.8,1.1,2.2,-8.1,2003-04
3285,Keith Bogans,ORL,6.8,4.3,1.3,-10.2,2003-04
3286,Desmond Penigar,ORL,3.2,2.4,0.3,7.8,2003-04
3287,Karl Malone,LAL,13.2,8.7,3.9,8.1,2003-04
3288,Chucky Atkins,BOS,8.4,1.5,3.5,2.1,2003-04
3289,Christian Laettner,WAS,5.9,4.8,1.9,-8.8,2003-04
3290,Chris Wilcox,LAC,8.6,4.7,0.8,-4.7,2003-04
3291,Chris Whitney,WAS,2.9,0.9,0.9,-16.0,2003-04
3292,Chris Webber,SAC,18.7,8.7,4.6,-0.7,2003-04
3293,Chris Mihm,BOS,6.3,5.4,0.3,-2.5,2003-04
3294,Chris Kaman,LAC,6.1,5.6,1.0,-7.5,2003-04
3295,Chris Jefferies,CHI,4.0,1.4,0.3,5.6,2003-04
3296,Chris Crawford,ATL,10.2,3.1,0.8,-5.2,2003-04
3297,Chris Bosh,TOR,11.5,7.4,1.0,-3.4,2003-04
3298,Chris Andersen,DEN,3.4,4.2,0.5,0.5,2003-04
3299,Cherokee Parks,GSW,1.0,0.8,0.1,-12.6,2003-04
3300,Chauncey Billups,DET,16.9,3.5,5.7,7.5,2003-04
3301,Charlie Ward,SAS,6.0,2.0,3.0,-2.5,2003-04
3302,Charles Oakley,HOU,1.3,0.7,0.3,-7.9,2003-04
3303,Cezary Trybanski,NYK,0.1,0.1,0.0,-53.8,2003-04
3304,Casey Jacobsen,PHX,6.0,2.6,1.3,-3.1,2003-04
3305,Caron Butler,MIA,9.2,4.8,1.9,1.9,2003-04
3306,Carmelo Anthony,DEN,21.0,6.1,2.8,0.6,2003-04
3307,Carlos Boozer,CLE,15.5,11.4,2.0,0.5,2003-04
3308,Carlos Arroyo,UTA,12.6,2.6,5.0,-1.4,2003-04
3309,Calvin Booth,SEA,4.9,3.9,0.4,-2.6,2003-04
3310,Calbert Cheaney,GSW,7.6,3.3,1.7,1.1,2003-04
3311,Clar. Weatherspoon,HOU,5.0,3.9,0.6,-5.0,2003-04
3312,Clifford Robinson,GSW,11.8,3.9,3.3,-2.0,2003-04
3313,Corey Maggette,LAC,20.7,5.9,3.1,-4.3,2003-04
3314,Corie Blount,TOR,4.0,4.4,0.9,-0.3,2003-04
3315,DeSagana Diop,CLE,2.3,3.6,0.6,-4.3,2003-04
3316,David West,NOH,3.8,4.2,0.8,-5.1,2003-04
3317,David Wesley,NOH,14.0,2.2,2.9,-1.4,2003-04
3318,Darvin Ham,DET,1.8,1.7,0.3,2.5,2003-04
3319,Darrick Martin,MIN,3.4,0.4,1.4,5.2,2003-04
3320,Darrell Armstrong,NOH,10.6,2.9,3.9,1.6,2003-04
